id,imdb_id
rl939886081,tt6293032
rl939951617,tt5501104
rl940017153,tt7286916
rl940082689,tt0079470
rl940148225,tt6529772
rl940279297,tt9617582
rl943949313,tt2639254
rl944014849,tt1713476
rl944080385,tt0295178
rl944211457,tt1183251
rl944473601,tt0824747
rl944604673,tt0435623
rl945128961,tt0758746
rl945260033,tt2275794
rl945325569,tt0322589
rl945849857,tt0166252
rl946243073,tt3486626
rl946570753,tt1540128
rl946832897,tt0313542
rl947095041,tt0811080
rl947291649,tt0270707
rl947553793,tt2339741
rl947684865,tt4263482
rl947815937,tt1412528
rl948929281,tt19356262
rl94995201,tt0107290
rl950567425,tt8971476
rl951026177,tt8983166
rl95584769,tt11358398
rl956203777,tt13923216
rl956401153,tt5275314
rl956466689,tt6135348
rl956597761,tt5822564
rl956663297,tt3906724
rl956859905,tt9896916
rl956925441,tt9159640
rl960135937,tt7461272
rl960660993,tt2246565
rl960726529,tt1319722
rl961054209,tt1042877
rl961185281,tt0800320
rl961906177,tt0293815
rl962364929,tt0171433
rl962430465,tt1588334
rl962692609,tt0361841
rl963085825,tt1598822
rl963151361,tt0125454
rl963675649,tt0439815
rl963741185,tt0120824
rl963806721,tt0271211
rl964331009,tt1596365
rl964396545,tt0386117
rl965378817,tt7181546
rl96830209,tt15331186
rl969835265,tt8883486
rl972653313,tt0237534
rl972980993,tt6337816
rl973111297,tt2965408
rl973374977,tt3554046
rl97353729,tt37023472
rl973571585,tt7734218
rl973637121,tt0052618
rl973702657,tt0092067
rl973833729,tt0107259
rl974749697,tt29293520
rl977372673,tt0443649
rl977634817,tt0455824
rl977700353,tt0280491
rl977765889,tt3691740
rl977962497,tt1646987
rl978028033,tt1488555
rl978552321,tt0305632
rl978683393,tt0120679
rl979011073,tt2386327
rl979076609,tt1091751
rl979142145,tt2387499
rl979469825,tt0404203
rl980059649,tt1814836
rl980256257,tt0398286
rl980583937,tt1682180
rl980977153,tt0499556
rl981042689,tt0365885
rl981108225,tt2404425
rl981370369,tt0376479
rl981435905,tt4385026
rl982024961,tt8080204
rl985301505,tt7073522
rl985825281,tt33247023
rl987332609,tt21349688
rl987791361,tt22898462
rl990152193,tt5323662
rl990348801,tt1950186
rl990479873,tt6889812
rl992641025,tt6874690
rl994149889,tt1815862
rl994477569,tt1747958
rl994543105,tt2356180
rl994674177,tt1578261
rl995198465,tt1869716
rl995591681,tt0280707
rl995657217,tt0373908
rl995788289,tt2378281
rl995853825,tt0400525
rl996050433,tt0306734
rl996181505,tt1707392
rl996574721,tt0117218
rl996640257,tt0808399
rl996902401,tt1815998
rl997164545,tt0327850
rl997230081,tt0376196
rl997426689,tt0334405
rl997885441,tt1605777
rl998147585,tt3730510
rl998213121,tt2950418
rl999260929,tt27534307
